The spread and maturation of strategic adaptive management within and beyond South African national parks,"Freitag, Stefanie; Biggs, Harry; Breen, Charles",,,,ECOLOGY AND SOCIETY,2014,2014,19,3,,,,,,25,10.5751/ES-06338-190325,,,6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0
Eco-Evolutionary Dynamics: Experiments in a Model System,"Cameron, Tom C.; Plaistow, Stewart; Mugabo, Marianne; Piertney, Stuart B.; Benton, Tim G.",,,"MoyaLarano, J; Rowntree, J; Woodward, G","ADVANCES IN ECOLOGICAL RESEARCH, VOL 50: ECO-EVOLUTIONARY DYNAMICS",2014,2014,50,,,,,171,206,,10.1016/B978-0-12-801374-8.00005-0,,,6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0
Managing social-ecological systems under uncertainty: implementation in the real world,"Nuno, Ana; Bunnefeld, Nils; Milner-Gulland, E. J.",,,,ECOLOGY AND SOCIETY,2014,2014,19,2,,,,,,52,10.5751/ES-06490-190252,,,6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
"Insights for Integrated Conservation from Attitudes of People toward Protected Areas Near Hwange National Park, Zimbabwe","Guerbois, Chloe; Dufour, Anne-Beatrice; Mtare, Godfrey; Fritz, Herve",,,,CONSERVATION BIOLOGY,Aug-13,2013,27,4,,,,844,855,,10.1111/cobi.12108,,,6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0
How can quantitative ecology be attractive to young scientists? Balancing computer/desk work with fieldwork,"Gimenez, O.; Abadi, F.; Barnagaud, J-Y.; Blanc, L.; Buoro, M.; Cubaynes, S.; Desprez, M.; Gamelon, M.; Guilhaumon, F.; Lagrange, P.; Madon, B.; Marescot, L.; Papadatou, E.; Papaix, J.; Peron, G.; Servanty, S.",,,,ANIMAL CONSERVATION,Apr-13,2013,16,2,,,,134,136,,10.1111/j.1469-1795.2012.00597.x,,,6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0
"Composition, ecology and conservation of the south-Iberian serpentine flora in the context of the Mediterranean basin","Perez-Latorre, Andres V.; Hidalgo-Triana, Noelia; Cabezudo, Baltasar",,,,ANALES DEL JARDIN BOTANICO DE MADRID,JAN-JUN 2013,2013,70,1,,,,62,71,,10.3989/ajbm.2334,,,6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0
"Resilience, Regime Shifts, and Guided Transition under Climate Change: Examining the Practical Difficulties of Managing Continually Changing Systems","Lin, Brenda B.; Petersen, Brian",,,,ECOLOGY AND SOCIETY,2013,2013,18,1,,,,,,28,10.5751/ES-05128-180128,,,6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0
Genetic tools for restoration of fish populations,"Saura, M.; Faria, R.",,,,JOURNAL OF APPLIED ICHTHYOLOGY,Dec-11,2011,27,,,3,SI,5,15,,10.1111/j.1439-0426.2011.01834.x,International Workshop on the Restoration of Fish Populations,"SEP 01-04, 2009",6,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0
Using automated monitoring systems to uncover pest population dynamics in agricultural fields,"Okuyama, Toshinori; Yang, En-Cheng; Chen, Chia-Pang; Lin, Tzu-Shiang; Chuang, Cheng-Long; Jiang, Joe-Air",,,,AGRICULTURAL SYSTEMS,Nov-11,2011,104,9,,,,666,670,,10.1016/j.agsy.2011.06.008,,,6,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0
"Adapting to changing poaching intensity of yellow-shouldered parrot (Amazona barbadensis) nestlings in Margarita Island, Venezuela","Manuel Briceno-Linares, Jose; Paul Rodriguez, Jon; Rodriguez-Clark, Kathryn M.; Rojas-Suarez, Franklin; Antonio Millan, Pablo; Vittori, Eleonora G.; Carrasco-Munoz, Mar",,,,BIOLOGICAL CONSERVATION,Apr-11,2011,144,4,,,SI,1188,1193,,10.1016/j.biocon.2010.12.010,,,6,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,0,0
Long-term approaches to native woodland restoration: Palaeoecological and stakeholder perspectives on Atlantic forests of Northern Europe,"Davies, Althea L.",,,,FOREST ECOLOGY AND MANAGEMENT,FEB 1 2011,2011,261,3,,,,751,763,,10.1016/j.foreco.2010.12.006,,,6,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0
Implementing invasive species management in an adaptive management framework,"Foxcroft, Llewellyn C.; McGeoch, Melodie",,,,KOEDOE,2011,2011,53,2,,,,,,1006,10.4102/koedoe.v53i2.1006,,,6,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0
Conservation of Biodiversity in Managed Forests: Developing an Adaptive Decision Support System,"Poirazidis, Konstantinos; Schindler, Stefan; Kati, Vassiliki; Martinis, Aristotelis; Kalivas, Dionissios; Kasimiadis, Dimitris; Wrbka, Thomas; Papageorgiou, Aristotelis C.",,,"Li, C; Lafortezza, R; Chen, J",LANDSCAPE ECOLOGY IN FOREST MANAGEMENT AND CONSERVATION: CHALLENGES AND SOLUTIONS FOR GLOBAL CHANGE,2011,2011,,,,,,380,399,,,,,6,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0
Effects of urbanization on the behaviour of a keystone species,"Magle, Seth B.; Angeloni, Lisa M.",,,,BEHAVIOUR,2011,2011,148,1,,,,31,54,,10.1163/000579510X545810,,,6,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,0
"Using a systems viability approach to evaluate integrated conservation and development projects: assessing the impact of the North Rupununi Adaptive Management Process, Guyana","Mistry, Jayalaxshmi; Berardi, Andrea; Simpson, Matthew; Davis, Odacy; Haynes, Lakeram",,,,GEOGRAPHICAL JOURNAL,Sep-10,2010,176,,3,,,241,252,,10.1111/j.1475-4959.2010.00357.x,,,6,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0
Acoustics in marine ecology: innovation in technology expands the use of sound in ocean science INTRODUCTION,"Southall, Brandon L.; Nowacek, Douglas P.",,,,MARINE ECOLOGY PROGRESS SERIES,2009,2009,395,,,,,1,3,,10.3354/meps08393,,,6,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2,0,0
Incorporating complex adaptive systems theory into strategic planning: The Sierra Nevada Conservancy,"Higgins, Tanya L.; Duane, Timothy P.",,,,JOURNAL OF ENVIRONMENTAL PLANNING AND MANAGEMENT,2008,2008,51,1,,,,141,162,,10.1080/09640560701712291,,,6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1,0,0
Status of Asiatic black bears in protected areas of Nepal and the effects of political turmoil,"Stubblefield, Cynthia H.; Shrestha, Mahendra",,,,URSUS,2007,2007,18,1,,,,101,108,,10.2192/1537-6176(2007)18[101:SOABBI]2.0.CO;2,,,6,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,0,0
Challenges posed by the precautionary principle and accountability in ecological risk assessment,"Matsuda, H",,,,ENVIRONMETRICS,Mar-03,2003,14,2,,,,245,254,,10.1002/env.581,International Conference on Statistical Challenges in Environmental Health,"AUG 30-SEP 01, 2001",6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0
Applying ecological science to recovery planning,"Kareiva, PM",,,,ECOLOGICAL APPLICATIONS,Jun-02,2002,12,3,,,,629,629,,10.1890/1051-0761(2002)012[0629:AESTRP]2.0.CO;2,,,6,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0
"Combining tree growth, fish and wildlife habitat, mass wasting, sedimentation, and hydrologic models in decision analysis and long-term forest land planning","Olson, CM; Orr, B",,,,FOREST ECOLOGY AND MANAGEMENT,FEB 22 1999,1999,114,2-Mar,,,,339,348,,10.1016/S0378-1127(98)00364-8,1st Biennial North American Forest Ecology Workshop (NAFEW97),"JUN 24-26, 1997",6,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0
Integrated landscape initiatives in Europe: Multi-sector collaboration in multi-functional landscapes,"Garcia-Martin, Maria; Bieling, Claudia; Hart, Abigail; Plieninger, Tobias",,,,LAND USE POLICY,DEC 15 2016,2016,58,,,,,43,53,,10.1016/j.landusepol.2016.07.001,,,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
Riverscape genomics of a threatened fish across a hydroclimatically heterogeneous river basin,"Brauer, Chris J.; Hammer, Michael P.; Beheregaray, Luciano B.",,,,MOLECULAR ECOLOGY,Oct-16,2016,25,20,,,,5093,5113,,10.1111/mec.13830,,,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Micropolitics in collective learning spaces for adaptive decision making,"Tschakert, Petra; Das, Partha Jyoti; Pradhan, Neera Shrestha; Machado, Mario; Lamadrid, Armando; Buragohain, Mandira; Hazarika, Masfique Alam",,,,GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS,Sep-16,2016,40,,,,,182,194,,10.1016/j.gloenvcha.2016.07.004,,,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
A comparative approach to assess drivers of success in mammalian conservation recovery programs,"Crees, Jennifer J.; Collins, Amy C.; Stephenson, P. J.; Meredith, Helen M. R.; Young, Richard P.; Howe, Caroline; Price, Mark R. Stanley; Turvey, Samuel T.",,,,CONSERVATION BIOLOGY,Aug-16,2016,30,4,,,,694,705,,10.1111/cobi.12652,,,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
Using ecologically or biologically significant marine areas (EBSAs) to implement marine spatial planning,"Dunstan, Piers K.; Bax, Nicholas J.; Dambacher, Jeffrey M.; Hayes, Keith R.; Hedge, Paul T.; Smith, David C.; Smith, Anthony D. M.",,,,OCEAN & COASTAL MANAGEMENT,Mar-16,2016,121,,,,,116,127,,10.1016/j.ocecoaman.2015.11.021,,,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
"Wandering wetlands: spatial patterns of historical channel and floodplain change in the Ramsar-listed Macquarie Marshes, Australia","Ralph, Timothy J.; Hesse, Paul P.; Kobayashi, Tsuyoshi",,,,MARINE AND FRESHWATER RESEARCH,2016,2016,67,6,,,,782,802,,10.1071/MF14251,,,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0
Learning about colonization when managing metapopulations under an adaptive management framework,"Southwell, Darren M.; Hauser, Cindy E.; McCarthy, Michael A.",,,,ECOLOGICAL APPLICATIONS,Jan-16,2016,26,1,,,,279,294,,10.1890/14-2430,,,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
Key issues and drivers affecting coastal and marine resource decisions: Participatory management strategy evaluation to support adaptive management,"Dutra, Leo X. C.; Thebaud, Olivier; Boschetti, Fabio; Smith, Anthony D. M.; Dichmont, Catherine M.",,,,OCEAN & COASTAL MANAGEMENT,Nov-15,2015,116,,,,,382,395,,10.1016/j.ocecoaman.2015.08.011,,,5,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Environmental epigenetics: A promising venue for developing next-generation pollution biomonitoring tools in marine invertebrates,"Suarez-Ulloa, Victoria; Gonzalez-Romero, Rodrigo; Eirin-Lopez, Jose M.",,,,MARINE POLLUTION BULLETIN,SEP 15 2015,2015,98,1-Feb,,,,5,13,,10.1016/j.marpolbul.2015.06.020,,,5,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
Functional traits reveal early responses in marine reserves following protection from fishing,"Coleman, M. A.; Bates, A. E.; Stuart-Smith, R. D.; Malcolm, H. A.; Harasti, D.; Jordan, A.; Knott, N. A.; Edgar, G. J.; Kelaher, B. P.",,,,DIVERSITY AND DISTRIBUTIONS,Aug-15,2015,21,8,,,,876,887,,10.1111/ddi.12309,,,5,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
Training Conservation Practitioners to be Better Decision Makers,"Johnson, Fred A.; Eaton, Mitchell J.; Williams, James H.; Jensen, Gitte H.; Madsen, Jesper",,,,SUSTAINABILITY,Jul-15,2015,7,7,,,,8354,8373,,10.3390/su7078354,,,5,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0
Is habitat restoration targeting relevant ecological needs for endangered species? Using Pacific Salmon as a case study,"Barnas, Katie A.; Katz, Stephen L.; Hamm, David E.; Diaz, Monica C.; Jordan, Chris E.",,,,ECOSPHERE,Jul-15,2015,6,7,,,,,,110,10.1890/ES14-00466.1,,,5,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
Advancing Marine Policy Toward Ecosystem-Based Management by Eliciting Public Preferences,"Chhun, Sophal; Kahui, Viktoria; Moller, Henrik; Thorsnes, Paul",,,,MARINE RESOURCE ECONOMICS,Jul-15,2015,30,3,,,,261,275,,10.1086/681052,,,5,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0
Organising a Safe Space for Navigating Social-Ecological Transformations to Sustainability,"Pereira, Laura; Karpouzoglou, Timothy; Doshi, Samir; Frantzeskaki, Niki",,,,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,Jun-15,2015,12,6,,,,6027,6044,,10.3390/ijerph120606027,,,5,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
